id_venta,periodo,anio,mes,fuente_archivo,hoja_origen,fecha_carga,fecha_creacion,factura_no,mesa,comensales,facturador,sede_homologada,vendedor,cliente,documento,telefono,forma_pago_original,fecha_pago,medio_pago,valor_pago,valor_venta,valor_descuentos,valor_neto,propina,domicilio,total_factura,base_inc_8,imp_inc_8,base_iva_19,imp_iva_19,base_otros,imp_otros,tipo_impuesto_detectado,estado_tributario,filas_asociadas,filas_detalle_impuesto,estado_registro,alerta_calidad,observacion_revision
VEN-202511-001011,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-26 19:19:15.906,POS6356,Mesa 7,1,Caja,JP,Caja,Consumidor Final,222222222222.0,0.0,Tarjeta Débito,2025-11-26 19:19:17.335,Tarjeta Débito,69300,63221.19514472455,0.0,63221.19514472455,0,0,69300,16111.11111111111,1288.888888888889,25210.08403361345,4789.915966386555,0.0,0.0,MIXTO,OK,2,1,OK,,
VEN-202511-001012,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-26 19:32:52.156,POS6357,Mesa 7,1,Caja,JP,Caja,Consumidor Final,222222222222.0,0.0,Efectivo,2025-11-26 19:32:53.571,Efectivo,53600,52577.77777777778,0.0,52577.77777777778,0,0,53600,12777.77777777778,1022.222222222222,0.0,0.0,0.0,0.0,SOLO_INC,OK,1,0,OK,,
VEN-202511-001013,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-26 19:47:45.383,POS6358,Mesa 7,1,Caja,JP,Caja,Consumidor Final,222222222222.0,0.0,Tarjeta Débito,2025-11-26 19:47:46.775,Tarjeta Débito,31800,30770.37037037037,0.0,30770.37037037037,0,0,31800,12870.37037037037,1029.62962962963,0.0,0.0,0.0,0.0,SOLO_INC,OK,1,0,OK,,
VEN-202511-001014,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-26 20:11:26.396,POS6359,Mesa 1,1,Cajero,PP,Cajero,Consumidor Final,222222222222.0,0.0,Efectivo,2025-11-26 20:11:30.932,Efectivo,123200,112183.1310301898,0.0,112183.1310301898,0,0,123200,17962.96296296296,1437.037037037037,50420.16806722689,9579.83193277311,0.0,0.0,MIXTO,OK,2,1,OK,,
VEN-202511-001015,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-26 20:16:17.423,POS6360,Mesa 5,1,Cajero,PP,Cajero,Consumidor Final,222222222222.0,0.0,Transferencia,2025-11-26 20:16:22.011,Transferencia,88000,83538.25085589792,0.0,83538.25085589792,0,0,88000,14259.25925925926,1140.740740740741,17478.99159663865,3321.008403361345,0.0,0.0,MIXTO,OK,2,1,OK,,
VEN-202511-001016,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-26 20:54:43.029,POS6361,Mesa 7,1,Caja,JP,Caja,Consumidor Final,222222222222.0,0.0,Tarjeta Débito,2025-11-26 20:54:44.522,Tarjeta Débito,66200,63337.50389044506,0.0,63337.50389044506,0,0,66200,19814.81481481481,1585.185185185185,6722.689075630253,1277.310924369748,0.0,0.0,MIXTO,OK,2,1,OK,,
VEN-202511-001017,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-26 20:58:56.199,POS6362,Mesa 7,1,Caja,JP,Caja,Consumidor Final,222222222222.0,0.0,Efectivo,2025-11-26 20:58:57.621,Efectivo,5800,4873.949579831933,0.0,4873.949579831933,0,0,5800,0.0,0.0,4873.949579831933,926.0504201680673,0.0,0.0,SOLO_IVA,OK,1,0,OK,,
VEN-202511-001018,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-26 21:42:50.528,POS6363,Mesa 2,1,Cajero,PP,Cajero,Consumidor Final,222222222222.0,0.0,Efectivo,2025-11-26 21:42:50.916,Efectivo,99100,92213.78773731715,0.0,92213.78773731715,0,0,99100,26203.7037037037,2096.296296296296,25210.08403361345,4789.915966386555,0.0,0.0,MIXTO,OK,2,1,OK,,
VEN-202511-001019,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-26 22:01:37.292,POS6364,Mesa 1,1,Cajero,PP,Cajero,Consumidor Final,222222222222.0,0.0,Efectivo,2025-11-26 22:01:37.658,Efectivo,100000,131784.0336134454,0.0,131784.0336134454,0,0,137500,0.0,0.0,30084.03361344538,5715.966386554623,0.0,0.0,SOLO_IVA,OK,1,0,INCONSISTENTE,TOTAL_NO_COINCIDE,
VEN-202511-001020,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-27 11:59:45.500,POS6365,Mesa 7,1,Caja,JP,Caja,Consumidor Final,222222222222.0,0.0,Tarjeta Débito,2025-11-27 11:59:47.664,Tarjeta Débito,69500,66794.55337690632,0.0,66794.55337690632,0,0,69500,14259.25925925926,1140.740740740741,8235.29411764706,1564.705882352941,0.0,0.0,MIXTO,OK,2,1,OK,,
VEN-202511-001021,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-27 12:08:30.978,POS6366,Mesa 7,1,Caja,JP,Caja,Consumidor Final,222222222222.0,0.0,Tarjeta Débito,2025-11-27 12:08:33.105,Tarjeta Débito,40100,38033.20883909119,0.0,38033.20883909119,0,0,40100,14259.25925925926,1140.740740740741,4873.949579831933,926.0504201680673,0.0,0.0,MIXTO,OK,2,1,OK,,
VEN-202511-001022,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-27 12:15:17.601,POS6367,Mesa 1,1,Cajero,PP,Cajero,Consumidor Final,222222222222.0,0.0,Transferencia,2025-11-27 12:15:19.162,Transferencia,26900,26455.55555555555,0.0,26455.55555555555,0,0,26900,5555.555555555555,444.4444444444444,0.0,0.0,0.0,0.0,SOLO_INC,OK,1,0,OK,,
VEN-202511-001023,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-27 12:18:31.627,POS6368,Mesa 7,1,Caja,JP,Caja,Consumidor Final,222222222222.0,0.0,Tarjeta Débito,2025-11-27 12:18:33.756,Tarjeta Débito,35600,33866.54217242452,0.0,33866.54217242452,0,0,35600,10092.59259259259,807.4074074074074,4873.949579831933,926.0504201680673,0.0,0.0,MIXTO,OK,2,1,OK,,
VEN-202511-001024,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-27 12:22:22.193,POS6369,Mesa 7,1,Caja,JP,Caja,Consumidor Final,222222222222.0,0.0,Tarjeta Débito,2025-11-27 12:22:24.328,Tarjeta Débito,27400,26770.37037037037,0.0,26770.37037037037,0,0,27400,7870.37037037037,629.6296296296296,0.0,0.0,0.0,0.0,SOLO_INC,OK,1,0,OK,,
VEN-202511-001025,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-27 12:25:34.276,POS6370,Mesa 7,1,Caja,JP,Caja,Consumidor Final,222222222222.0,0.0,Efectivo,2025-11-27 12:25:36.858,Efectivo,73400,70288.63990040461,0.0,70288.63990040461,0,0,73400,15740.74074074074,1259.259259259259,9747.899159663866,1852.100840336135,0.0,0.0,MIXTO,OK,2,1,OK,,
VEN-202511-001026,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-27 12:26:41.286,POS6371,Mesa 7,1,Caja,JP,Caja,Consumidor Final,222222222222.0,0.0,Tarjeta crédito,2025-11-27 12:26:43.408,Tarjeta crédito,24900,24455.55555555555,0.0,24455.55555555555,0,0,24900,5555.555555555555,444.4444444444444,0.0,0.0,0.0,0.0,SOLO_INC,OK,1,0,OK,,
VEN-202511-001027,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-27 12:32:05.093,POS6372,Mesa 7,1,Caja,JP,Caja,Consumidor Final,222222222222.0,0.0,Tarjeta Débito,2025-11-27 12:32:07.296,Tarjeta Débito,67400,64859.13476501712,0.0,64859.13476501712,0,0,67400,20185.18518518519,1614.814814814815,4873.949579831933,926.0504201680673,0.0,0.0,MIXTO,OK,2,1,OK,,
VEN-202511-001028,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-27 12:34:41.328,POS6373,Mesa 7,1,Caja,JP,Caja,Consumidor Final,222222222222.0,0.0,Tarjeta Débito,2025-11-27 12:34:43.494,Tarjeta Débito,40100,38033.20883909119,0.0,38033.20883909119,0,0,40100,14259.25925925926,1140.740740740741,4873.949579831933,926.0504201680673,0.0,0.0,MIXTO,OK,2,1,OK,,
VEN-202511-001029,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-27 12:45:37.391,POS6374,Mesa 7,1,Caja,JP,Caja,Consumidor Final,222222222222.0,0.0,Efectivo,2025-11-27 12:45:39.507,Efectivo,33800,32844.44444444445,0.0,32844.44444444445,0,0,33800,11944.44444444444,955.5555555555554,0.0,0.0,0.0,0.0,SOLO_INC,OK,1,0,OK,,
VEN-202511-001030,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-27 12:47:57.418,POS6375,Mesa 7,1,Caja,JP,Caja,Consumidor Final,222222222222.0,0.0,Tarjeta Débito,2025-11-27 12:47:59.625,Tarjeta Débito,43400,40592.34360410831,0.0,40592.34360410831,0,0,43400,11944.44444444444,955.5555555555554,9747.899159663866,1852.100840336135,0.0,0.0,MIXTO,OK,2,1,OK,,
VEN-202511-001031,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-27 12:50:02.264,POS6376,Mesa 7,1,Caja,JP,Caja,Consumidor Final,222222222222.0,0.0,Tarjeta Débito,2025-11-27 12:50:04.356,Tarjeta Débito,4000,3361.344537815126,0.0,3361.344537815126,0,0,4000,0.0,0.0,3361.344537815126,638.6554621848741,0.0,0.0,SOLO_IVA,OK,1,0,OK,,
VEN-202511-001032,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-27 12:51:41.119,POS6377,Mesa 7,1,Caja,JP,Caja,Consumidor Final,222222222222.0,0.0,Efectivo,2025-11-27 12:51:43.265,Efectivo,40300,38372.45564892623,0.0,38372.45564892623,0,0,40300,16111.11111111111,1288.888888888889,3361.344537815126,638.6554621848741,0.0,0.0,MIXTO,OK,2,1,OK,,
VEN-202511-001033,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-27 12:51:55.029,POS6378,Mesa 1,1,Cajero,PP,Cajero,Consumidor Final,222222222222.0,0.0,Efectivo,2025-11-27 12:51:56.863,Efectivo,167900,161674.2919389978,0.0,161674.2919389978,0,0,167900,38703.7037037037,3096.296296296296,16470.58823529412,3129.411764705883,0.0,0.0,MIXTO,OK,2,1,OK,,
VEN-202511-001034,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-27 12:56:09.435,POS6379,Mesa 1,1,Cajero,PP,Cajero,Consumidor Final,222222222222.0,0.0,Transferencia,2025-11-27 12:56:11.103,Transferencia,33200,31644.3199502023,0.0,31644.3199502023,0,0,33200,7870.37037037037,629.6296296296296,4873.949579831933,926.0504201680673,0.0,0.0,MIXTO,OK,2,1,OK,,
VEN-202511-001035,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-27 13:03:34.117,POS6380,Mesa 7,1,Caja,JP,Caja,Consumidor Final,222222222222.0,0.0,Efectivo,2025-11-27 13:03:36.466,Efectivo,32800,31353.93713040772,0.0,31353.93713040772,0,0,32800,10092.59259259259,807.4074074074074,3361.344537815126,638.6554621848741,0.0,0.0,MIXTO,OK,2,1,OK,,
VEN-202511-001036,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-27 13:09:49.425,POS6381,Mesa 7,1,Caja,JP,Caja,Consumidor Final,222222222222.0,0.0,Efectivo,2025-11-27 13:09:51.647,Efectivo,29400,28770.37037037037,0.0,28770.37037037037,0,0,29400,7870.37037037037,629.6296296296296,0.0,0.0,0.0,0.0,SOLO_INC,OK,1,0,OK,,
VEN-202511-001037,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-27 13:27:54.745,POS6382,Mesa 7,1,Caja,JP,Caja,Consumidor Final,222222222222.0,0.0,Tarjeta crédito,2025-11-27 13:27:56.952,Tarjeta crédito,127100,118836.0099595394,0.0,118836.0099595394,0,0,127100,43425.92592592593,3474.074074074074,25210.08403361345,4789.915966386555,0.0,0.0,MIXTO,OK,2,1,OK,,
VEN-202511-001038,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-27 13:29:41.919,POS6383,Mesa 7,1,Caja,JP,Caja,Consumidor Final,222222222222.0,0.0,Tarjeta crédito,2025-11-27 13:29:44.048,Tarjeta crédito,36400,35325.92592592593,0.0,35325.92592592593,0,0,36400,13425.92592592592,1074.074074074074,0.0,0.0,0.0,0.0,SOLO_INC,OK,1,0,OK,,
VEN-202511-001039,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-27 13:32:20.389,POS6384,Mesa 7,1,Caja,JP,Caja,Consumidor Final,222222222222.0,0.0,Efectivo,2025-11-27 13:32:22.507,Efectivo,36100,34329.50513538749,0.0,34329.50513538749,0,0,36100,10555.55555555555,844.4444444444443,4873.949579831933,926.0504201680673,0.0,0.0,MIXTO,OK,2,1,OK,,
VEN-202511-001040,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-27 13:38:01.949,POS6385,Mesa 7,1,Caja,JP,Caja,Consumidor Final,222222222222.0,0.0,Tarjeta Débito,2025-11-27 13:38:04.103,Tarjeta Débito,78900,73347.86803610332,0.0,73347.86803610332,0,0,78900,31481.48148148148,2518.518518518518,15966.38655462185,3033.613445378151,0.0,0.0,MIXTO,OK,2,1,OK,,
VEN-202511-001041,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-27 13:45:36.012,POS6386,Mesa 7,1,Caja,JP,Caja,Consumidor Final,222222222222.0,0.0,Tarjeta Débito,2025-11-27 13:45:38.139,Tarjeta Débito,62700,62188.88888888889,0.0,62188.88888888889,0,0,62700,6388.888888888889,511.1111111111111,0.0,0.0,0.0,0.0,SOLO_INC,OK,1,0,OK,,
VEN-202511-001042,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-27 13:49:10.626,POS6387,Mesa 7,1,Caja,JP,Caja,Consumidor Final,222222222222.0,0.0,Tarjeta Débito,2025-11-27 13:49:12.752,Tarjeta Débito,28800,27650.23342670401,0.0,27650.23342670401,0,0,28800,6388.888888888889,511.1111111111111,3361.344537815126,638.6554621848741,0.0,0.0,MIXTO,OK,2,1,OK,,
VEN-202511-001043,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-27 13:50:20.858,POS6388,Mesa 7,1,Caja,JP,Caja,Consumidor Final,222222222222.0,0.0,Efectivo,2025-11-27 13:50:22.993,Efectivo,29700,28329.50513538749,0.0,28329.50513538749,0,0,29700,5555.555555555555,444.4444444444444,4873.949579831933,926.0504201680673,0.0,0.0,MIXTO,OK,2,1,OK,,
VEN-202511-001044,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-27 13:50:49.469,POS6389,Mesa 1,1,Cajero,PP,Cajero,Consumidor Final,222222222222.0,0.0,Transferencia,2025-11-27 13:50:51.157,Transferencia,39600,37718.39402427638,0.0,37718.39402427638,0,0,39600,11944.44444444444,955.5555555555554,4873.949579831933,926.0504201680673,0.0,0.0,MIXTO,OK,2,1,OK,,
VEN-202511-001045,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-27 13:57:35.425,POS6390,Mesa 7,1,Caja,JP,Caja,Consumidor Final,222222222222.0,0.0,Efectivo,2025-11-27 13:57:37.517,Efectivo,11600,9747.899159663866,0.0,9747.899159663866,0,0,11600,0.0,0.0,9747.899159663866,1852.100840336135,0.0,0.0,SOLO_IVA,OK,1,0,OK,,
VEN-202511-001046,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-27 14:06:50.788,POS6391,Mesa 7,1,Caja,JP,Caja,Consumidor Final,222222222222.0,0.0,Tarjeta Débito,2025-11-27 14:06:52.973,Tarjeta Débito,24400,24400.0,0.0,24400.0,0,0,24400,0.0,0.0,0.0,0.0,0.0,0.0,POR_VALIDAR,POR VALIDAR,1,0,POR VALIDAR,IMPUESTO_POR_VALIDAR,
VEN-202511-001047,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-27 14:39:40.940,POS6392,Mesa 1,1,Cajero,PP,Cajero,Consumidor Final,222222222222.0,0.0,Transferencia,2025-11-27 14:39:42.710,Transferencia,77800,73938.03299097417,0.0,73938.03299097417,0,0,77800,22129.62962962963,1770.37037037037,11008.40336134454,2091.596638655462,0.0,0.0,MIXTO,OK,2,1,OK,,
VEN-202511-001048,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-27 15:11:10.614,POS6393,Mesa 7,1,Caja,JP,Caja,Consumidor Final,222222222222.0,0.0,Efectivo,2025-11-27 15:11:11.662,Efectivo,32900,32270.37037037037,0.0,32270.37037037037,0,0,32900,7870.37037037037,629.6296296296296,0.0,0.0,0.0,0.0,SOLO_INC,OK,1,0,OK,,
VEN-202511-001049,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-27 15:28:59.576,POS6394,Mesa 7,1,Caja,JP,Caja,Consumidor Final,222222222222.0,0.0,Tarjeta crédito,2025-11-27 15:29:00.669,Tarjeta crédito,67000,64488.76439464674,0.0,64488.76439464674,0,0,67000,19814.81481481481,1585.185185185185,4873.949579831933,926.0504201680673,0.0,0.0,MIXTO,OK,2,1,OK,,
VEN-202511-001050,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-27 15:35:21.487,POS6395,Mesa 1,1,Cajero,PP,Cajero,Consumidor Final,222222222222.0,0.0,Transferencia,2025-11-27 15:35:23.193,Transferencia,23900,23455.55555555555,0.0,23455.55555555555,0,0,23900,5555.555555555555,444.4444444444444,0.0,0.0,0.0,0.0,SOLO_INC,OK,1,0,OK,,
VEN-202511-001051,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-27 16:01:30.982,POS6396,Mesa 7,1,Caja,JP,Caja,Consumidor Final,222222222222.0,0.0,Efectivo,2025-11-27 16:01:32.044,Efectivo,40800,40288.88888888889,0.0,40288.88888888889,0,0,40800,6388.888888888889,511.1111111111111,0.0,0.0,0.0,0.0,SOLO_INC,OK,1,0,OK,,
VEN-202511-001052,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-27 16:13:32.482,POS6397,Mesa 1,1,Cajero,PP,Cajero,Consumidor Final,222222222222.0,0.0,Efectivo,2025-11-27 16:13:34.238,Efectivo,77300,73677.52878929349,0.0,73677.52878929349,0,0,77300,22129.62962962963,1770.37037037037,9747.899159663866,1852.100840336135,0.0,0.0,MIXTO,OK,2,1,OK,,
VEN-202511-001053,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-27 16:39:43.950,POS6398,Mesa 7,1,Caja,JP,Caja,Consumidor Final,222222222222.0,0.0,Efectivo,2025-11-27 16:39:45.541,Efectivo,27400,26881.48148148148,0.0,26881.48148148148,0,0,27400,6481.481481481481,518.5185185185185,0.0,0.0,0.0,0.0,SOLO_INC,OK,1,0,OK,,
VEN-202511-001054,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-27 17:35:27.997,POS6399,Mesa 7,1,Caja,JP,Caja,Consumidor Final,222222222222.0,0.0,Tarjeta Débito,2025-11-27 17:35:29.575,Tarjeta Débito,31900,30937.03703703703,0.0,30937.03703703703,0,0,31900,12037.03703703704,962.9629629629628,0.0,0.0,0.0,0.0,SOLO_INC,OK,1,0,OK,,
VEN-202511-001055,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-27 17:56:02.746,POS6400,Mesa 1,1,Cajero,PP,Cajero,Consumidor Final,222222222222.0,0.0,Transferencia,2025-11-27 17:56:04.555,Transferencia,31500,26470.58823529412,0.0,26470.58823529412,0,0,31500,0.0,0.0,26470.58823529412,5029.411764705883,0.0,0.0,SOLO_IVA,OK,1,0,OK,,
VEN-202511-001056,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-27 18:51:43.642,POS6401,Mesa 2,1,Caja,JP,Caja,Consumidor Final,222222222222.0,0.0,Efectivo,2025-11-27 18:51:45.276,Efectivo,39700,38773.94957983193,0.0,38773.94957983193,0,0,39700,0.0,0.0,4873.949579831933,926.0504201680673,0.0,0.0,SOLO_IVA,OK,1,0,OK,,
VEN-202511-001057,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-27 19:38:41.233,POS6402,Mesa 2,1,Cajero,PP,Cajero,Consumidor Final,222222222222.0,0.0,Transferencia,2025-11-27 19:38:43.218,Transferencia,82600,78553.19016495487,0.0,78553.19016495487,0,0,82600,20648.14814814815,1651.851851851852,12605.04201680672,2394.957983193277,0.0,0.0,MIXTO,OK,2,1,OK,,
VEN-202511-001058,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-27 19:39:06.704,POS6403,Mesa 1,1,Cajero,PP,Cajero,Consumidor Final,222222222222.0,0.0,Transferencia,2025-11-27 19:39:08.611,Transferencia,29500,24789.91596638656,0.0,24789.91596638656,0,0,29500,0.0,0.0,24789.91596638656,4710.084033613445,0.0,0.0,SOLO_IVA,OK,1,0,OK,,
VEN-202511-001059,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-27 19:51:09.872,POS6404,Mesa 1,1,Cajero,PP,Cajero,Consumidor Final,222222222222.0,0.0,Transferencia,2025-11-27 19:51:11.905,Transferencia,87500,81809.49268596327,0.0,81809.49268596327,0,0,87500,15648.14814814815,1251.851851851852,23361.34453781513,4438.655462184874,0.0,0.0,MIXTO,OK,2,1,OK,,
VEN-202511-001060,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-27 20:11:53.567,POS6405,Mesa 7,1,Caja,JP,Caja,Consumidor Final,222222222222.0,0.0,Tarjeta Débito,2025-11-27 20:11:55.144,Tarjeta Débito,31900,31085.18518518518,0.0,31085.18518518518,0,0,31900,10185.18518518518,814.8148148148148,0.0,0.0,0.0,0.0,SOLO_INC,OK,1,0,OK,,
VEN-202511-001061,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-27 20:22:05.577,POS6406,Mesa 7,1,Caja,JP,Caja,Consumidor Final,222222222222.0,0.0,Efectivo,2025-11-27 20:22:07.183,Efectivo,5800,4873.949579831933,0.0,4873.949579831933,0,0,5800,0.0,0.0,4873.949579831933,926.0504201680673,0.0,0.0,SOLO_IVA,OK,1,0,OK,,
VEN-202511-001062,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-27 21:19:06.761,POS6407,Mesa 1,1,Cajero,PP,Cajero,Consumidor Final,222222222222.0,0.0,Transferencia,2025-11-27 21:19:07.254,Transferencia,73400,71785.1851851852,0.0,71785.1851851852,0,0,73400,20185.18518518519,1614.814814814815,0.0,0.0,0.0,0.0,SOLO_INC,OK,1,0,OK,,
VEN-202511-001063,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-27 21:59:00.739,POS6408,Mesa 1,1,Cajero,PP,Cajero,Consumidor Final,222222222222.0,0.0,Efectivo,2025-11-27 21:59:01.079,Efectivo,122900,115576.7507002801,0.0,115576.7507002801,0,0,122900,31666.66666666666,2533.333333333333,25210.08403361345,4789.915966386555,0.0,0.0,MIXTO,OK,2,1,OK,,
VEN-202511-001064,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-28 12:08:29.493,POS6409,Mesa 7,1,Caja,JP,Caja,Consumidor Final,222222222222.0,0.0,Tarjeta Débito,2025-11-28 12:08:29.740,Tarjeta Débito,59700,58374.07407407407,0.0,58374.07407407407,0,0,59700,16574.07407407407,1325.925925925926,0.0,0.0,0.0,0.0,SOLO_INC,OK,1,0,OK,,
VEN-202511-001065,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-28 12:22:31.944,POS6410,Mesa 1,1,Cajero,PP,Cajero,Consumidor Final,222222222222.0,0.0,Transferencia,2025-11-28 12:22:32.433,Transferencia,59600,58207.40740740742,0.0,58207.40740740742,0,0,59600,17407.40740740741,1392.592592592593,0.0,0.0,0.0,0.0,SOLO_INC,OK,1,0,OK,,
VEN-202511-001066,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-28 12:23:17.835,POS6411,Mesa 2,1,Cajero,PP,Cajero,Consumidor Final,222222222222.0,0.0,Transferencia,2025-11-28 12:23:18.291,Transferencia,20900,20900.0,0.0,20900.0,0,0,20900,0.0,0.0,0.0,0.0,0.0,0.0,POR_VALIDAR,POR VALIDAR,1,0,POR VALIDAR,IMPUESTO_POR_VALIDAR,
VEN-202511-001067,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-28 12:27:06.611,POS6412,Mesa 1,1,Cajero,PP,Cajero,Consumidor Final,222222222222.0,0.0,Transferencia,2025-11-28 12:27:07.117,Transferencia,38200,36353.93713040772,0.0,36353.93713040772,0,0,38200,15092.59259259259,1207.407407407407,3361.344537815126,638.6554621848741,0.0,0.0,MIXTO,OK,2,1,OK,,
VEN-202511-001068,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-28 12:27:31.470,POS6413,Mesa 7,1,Caja,JP,Caja,Consumidor Final,222222222222.0,0.0,Tarjeta Débito,2025-11-28 12:27:31.674,Tarjeta Débito,33600,32162.83846872082,0.0,32162.83846872082,0,0,33600,6388.888888888889,511.1111111111111,4873.949579831933,926.0504201680673,0.0,0.0,MIXTO,OK,2,1,OK,,
VEN-202511-001069,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-28 12:32:25.676,POS6414,Mesa 7,1,Caja,JP,Caja,Consumidor Final,222222222222.0,0.0,Tarjeta crédito,2025-11-28 12:32:25.910,Tarjeta crédito,26400,26214.81481481481,0.0,26214.81481481481,0,0,26400,2314.814814814815,185.1851851851852,0.0,0.0,0.0,0.0,SOLO_INC,OK,1,0,OK,,
VEN-202511-001070,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-28 12:33:46.249,POS6415,Mesa 7,1,Caja,JP,Caja,Consumidor Final,222222222222.0,0.0,Tarjeta Débito,2025-11-28 12:33:46.453,Tarjeta Débito,30400,29770.37037037037,0.0,29770.37037037037,0,0,30400,7870.37037037037,629.6296296296296,0.0,0.0,0.0,0.0,SOLO_INC,OK,1,0,OK,,
VEN-202511-001071,2025-11,2025,11,2025_11_Noviembre.xlsx,Ventas,2026-04-20,2025-11-28 12:35:02.564,POS6416,Mesa 7,1,Caja,JP,Caja,Consumidor Final,222222222222.0,0.0,Tarjeta Débito,2025-11-28 12:35:02.758,Tarjeta Débito,28900,27816.90009337068,0.0,27816.90009337068,0,0,28900,5555.555555555555,444.4444444444444,3361.344537815126,638.6554621848741,0.0,0.0,MIXTO,OK,2,1,OK,,
